date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:48:47	77834/77834	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1300a%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/bz.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/bz.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:47	934/934	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-3a6%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ca.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ca.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:48	2356/2356	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-934%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cash.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cash.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:48	4325/4325	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-10e5%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cc.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cc.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:48	352/352	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-160%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cd.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cd.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:48	757/757	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-2f5%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cf.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cf.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:48	492/492	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1ec%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cg.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cg.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:49	324/324	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-144%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ch.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ch.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:49	2796/2796	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-aec%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cheque.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cheque.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:49	292/292	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-124%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ci.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ci.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:50	2639/2639	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-a4f%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ck.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ck.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:50	623/623	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-26f%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cl.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cl.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:51	847/847	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-34f%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cm.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cm.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:51	848/848	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-350%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cn.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cn.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:52	292/292	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-124%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/co.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/co.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:52	303/303	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-12f%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cr.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cr.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:52	670/670	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-29e%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cu.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cu.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:52	1707/1707	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-6ab%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cv.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cv.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:53	705/705	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-2c1%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cw.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cw.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:54	3488/3488	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-da0%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cx.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cx.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:54	10069/10069	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-2755%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cy.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cy.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:55	489/489	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1e9%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/cz.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/cz.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:55	220/220	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-dc%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/de.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/de.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:55	31102/31102	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-797e%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/dinersclub.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/dinersclub.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:55	40627/40627	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-9eb3%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/discover.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/discover.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:55	629/629	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-275%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/dj.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/dj.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:56	249/249	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-f9%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/dk.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/dk.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:56	20440/20440	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-4fd8%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/dm.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/dm.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:57	301/301	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-12d%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/dz.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/dz.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:57	466688/466688	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-71f00%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/do.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/do.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:57	38469/38469	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-9645%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ec.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ec.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:57	324/324	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-144%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ee.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ee.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:57	16086/16086	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-3ed6%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/eg.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/eg.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:58	1081/1081	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-439%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/eh.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/eh.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:58	4197/4197	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1065%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/emailtransfer.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/emailtransfer.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:58	4800/4800	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-12c0%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/er.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/er.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:59	145196/145196	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-2372c%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/es.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/es.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:59	775/775	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-307%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/es-ct.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/es-ct.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:59	616/616	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-268%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/es-ga.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/es-ga.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:59	944/944	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-3b0%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/es-pv.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/es-pv.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:48:59	1562/1562	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-61a%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/et.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/et.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:00	1277/1277	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-4fd%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/eu.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/eu.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:00	253/253	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-fd%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fi.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fi.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:00	44145/44145	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-ac71%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fj.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fj.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:00	44410/44410	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-ad7a%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fk.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fk.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:01	936/936	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-3a8%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fm.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fm.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:01	638/638	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-27e%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fo.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fo.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:01	2888/2888	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-b48%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-cash.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-cash.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:01	2838/2838	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-b16%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-cheque.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-cheque.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:01	5715/5715	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1653%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-emailtransfer.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-emailtransfer.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:02	4483/4483	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1183%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-giftcard.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-giftcard.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:02	4851/4851	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-12f3%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-interac.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-interac.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:02	6320/6320	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-18b0%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-interacetransfer.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-interacetransfer.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:02	4937/4937	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-1349%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-travelerscheque.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr-travelerscheque.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:03	301/301	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-12d%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/fr.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:03	285/285	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-11d%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/ga.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/ga.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:03	241/241	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-f1%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/gb-eng.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/gb-eng.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:03	34774/34774	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-87d6%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/gb-nir.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/gb-nir.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:04	230/230	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-e6%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/gb-sct.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/gb-sct.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:04	14476/14476	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-388c%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/gb-wls.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/gb-wls.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
16:49:04	956/956	---M--	200	added ('OK')	image/svg+xml	etag:%2266e93f87-3bc%22	https://01297935000.sandbox.beedigitalweb.com/assets/css/icons/gb.svg	C:/Users/LuisCALABUIGHERNANDE/OneDrive%20-%20Odigo/Escritorio/WEB/01297935000.sandbox.beedigitalweb.com/01297935000.sandbox.beedigitalweb.com/assets/css/icons/gb.svg	(from https://01297935000.sandbox.beedigitalweb.com/assets/css/style.css?1726562130301)
